"Date","Price","Open","High","Low","Vol.","Change %"
"01/10/2014","1,247.10","1,228.01","1,248.81","1,226.94","","1.56%"
"01/13/2014","1,253.44","1,248.28","1,255.18","1,243.72","","0.51%"
"01/14/2014","1,245.10","1,253.12","1,255.38","1,241.83","","-0.67%"
"01/15/2014","1,241.74","1,245.10","1,245.39","1,234.49","","-0.27%"
"01/16/2014","1,242.55","1,241.49","1,245.26","1,236.55","","0.07%"
"01/17/2014","1,253.82","1,242.53","1,255.28","1,238.05","","0.91%"
"01/20/2014","1,254.35","1,254.01","1,261.00","1,251.32","","0.04%"
"01/21/2014","1,241.49","1,254.18","1,256.24","1,236.07","","-1.03%"
"01/22/2014","1,236.49","1,241.55","1,244.14","1,236.14","","-0.40%"
"01/23/2014","1,264.35","1,236.64","1,265.80","1,231.76","","2.25%"
"01/24/2014","1,269.25","1,264.67","1,273.31","1,257.20","","0.39%"
"01/27/2014","1,257.07","1,268.85","1,278.48","1,252.16","","-0.96%"
"01/28/2014","1,256.55","1,257.01","1,261.51","1,249.36","","-0.04%"
"01/29/2014","1,268.40","1,256.90","1,270.27","1,249.65","","0.94%"
"01/30/2014","1,243.70","1,268.24","1,268.53","1,238.39","","-1.95%"
"01/31/2014","1,243.80","1,244.07","1,255.51","1,238.75","","0.01%"
"02/03/2014","1,257.64","1,245.14","1,266.54","1,240.68","","1.11%"
"02/04/2014","1,255.00","1,257.99","1,260.93","1,247.62","","-0.21%"
"02/05/2014","1,258.01","1,254.86","1,273.73","1,252.51","","0.24%"
"02/06/2014","1,257.64","1,258.14","1,266.98","1,252.88","","-0.03%"
"02/07/2014","1,267.06","1,257.68","1,272.18","1,256.22","","0.75%"
"02/10/2014","1,274.90","1,266.31","1,278.31","1,265.40","","0.62%"
"02/11/2014","1,291.85","1,274.79","1,293.83","1,273.80","","1.33%"
"02/12/2014","1,291.25","1,292.02","1,296.52","1,284.40","","-0.05%"
"02/13/2014","1,302.70","1,291.11","1,302.80","1,286.14","","0.89%"
"02/14/2014","1,318.93","1,302.83","1,321.34","1,299.97","","1.25%"
"02/17/2014","1,329.10","1,319.15","1,330.37","1,318.65","","0.77%"
"02/18/2014","1,321.60","1,329.20","1,332.71","1,312.95","","-0.56%"
"02/19/2014","1,311.80","1,321.84","1,323.39","1,308.93","","-0.74%"
"02/20/2014","1,322.89","1,311.64","1,325.18","1,307.85","","0.85%"
"02/21/2014","1,323.39","1,322.72","1,328.79","1,316.12","","0.04%"
"02/24/2014","1,337.00","1,324.99","1,339.00","1,319.11","","1.03%"
"02/25/2014","1,340.75","1,337.00","1,344.01","1,331.72","","0.28%"
"02/26/2014","1,330.75","1,340.31","1,345.40","1,322.14","","-0.75%"
"02/27/2014","1,331.44","1,330.58","1,336.48","1,323.97","","0.05%"
"02/28/2014","1,326.40","1,331.67","1,333.91","1,320.22","","-0.38%"
"03/03/2014","1,350.90","1,326.50","1,355.41","1,326.50","","1.85%"
"03/04/2014","1,334.90","1,350.95","1,352.61","1,331.54","","-1.18%"
"03/05/2014","1,337.39","1,334.83","1,341.88","1,332.58","","0.19%"
"03/06/2014","1,351.35","1,337.45","1,353.37","1,331.35","","1.04%"
"03/07/2014","1,340.25","1,351.21","1,352.90","1,329.75","","-0.82%"
"03/10/2014","1,339.15","1,339.27","1,345.41","1,329.47","","-0.08%"
"03/11/2014","1,349.95","1,339.35","1,353.11","1,338.00","","0.81%"
"03/12/2014","1,367.08","1,349.39","1,371.10","1,345.44","","1.27%"
"03/13/2014","1,370.60","1,367.50","1,375.46","1,364.65","","0.26%"
"03/14/2014","1,382.24","1,370.59","1,388.40","1,368.06","","0.85%"
"03/17/2014","1,366.95","1,382.07","1,392.37","1,362.53","","-1.11%"
"03/18/2014","1,356.25","1,366.80","1,367.77","1,350.80","","-0.78%"
"03/19/2014","1,331.45","1,355.95","1,360.26","1,328.00","","-1.83%"
"03/20/2014","1,328.50","1,331.05","1,335.21","1,320.85","","-0.22%"
"03/21/2014","1,334.55","1,328.55","1,343.04","1,328.45","","0.46%"
"03/24/2014","1,309.62","1,334.74","1,334.86","1,308.04","","-1.87%"
"03/25/2014","1,311.05","1,309.60","1,317.86","1,306.20","","0.11%"
"03/26/2014","1,304.10","1,311.25","1,317.01","1,298.90","","-0.53%"
"03/27/2014","1,291.14","1,304.14","1,307.15","1,289.30","","-0.99%"
"03/28/2014","1,294.00","1,293.64","1,299.20","1,285.84","","0.22%"
"03/31/2014","1,284.25","1,294.30","1,298.81","1,282.65","","-0.75%"
"04/01/2014","1,279.15","1,283.79","1,288.25","1,277.44","","-0.40%"
"04/02/2014","1,289.80","1,279.85","1,295.21","1,278.65","","0.83%"
"04/03/2014","1,287.30","1,289.89","1,294.20","1,281.59","","-0.19%"
"04/04/2014","1,302.70","1,286.62","1,307.09","1,284.33","","1.20%"
"04/07/2014","1,296.65","1,302.90","1,304.80","1,295.80","","-0.46%"
"04/08/2014","1,308.72","1,296.29","1,314.93","1,296.29","","0.93%"
"04/09/2014","1,311.90","1,308.25","1,315.30","1,300.94","","0.24%"
"04/10/2014","1,318.92","1,311.64","1,324.90","1,310.84","","0.54%"
"04/11/2014","1,318.47","1,317.94","1,324.33","1,314.24","","-0.03%"
"04/14/2014","1,326.40","1,318.94","1,331.20","1,318.84","","0.60%"
"04/15/2014","1,302.65","1,326.81","1,328.51","1,290.95","","-1.79%"
"04/16/2014","1,302.80","1,302.84","1,307.60","1,293.59","","0.01%"
"04/17/2014","1,294.85","1,302.40","1,304.80","1,293.24","","-0.61%"
"04/18/2014","1,293.78","1,293.78","1,293.78","1,293.78","","-0.08%"
"04/21/2014","1,290.15","1,294.67","1,301.51","1,282.01","","-0.28%"
"04/22/2014","1,283.50","1,290.24","1,293.00","1,277.60","","-0.52%"
"04/23/2014","1,283.90","1,283.51","1,289.22","1,281.05","","0.03%"
"04/24/2014","1,293.85","1,284.01","1,298.51","1,268.85","","0.77%"
"04/25/2014","1,303.45","1,294.01","1,305.61","1,290.60","","0.74%"
"04/28/2014","1,296.10","1,303.20","1,306.61","1,292.30","","-0.56%"
"04/29/2014","1,296.48","1,296.04","1,301.40","1,286.49","","0.03%"
"04/30/2014","1,291.90","1,296.01","1,298.01","1,285.80","","-0.35%"
"05/01/2014","1,284.10","1,291.65","1,293.21","1,277.70","","-0.60%"
"05/02/2014","1,300.32","1,284.19","1,304.90","1,277.10","","1.26%"
"05/05/2014","1,309.85","1,300.74","1,315.95","1,299.61","","0.73%"
"05/06/2014","1,307.65","1,309.90","1,314.71","1,305.00","","-0.17%"
"05/07/2014","1,289.55","1,308.01","1,315.31","1,287.00","","-1.38%"
"05/08/2014","1,289.60","1,289.74","1,295.30","1,285.74","","0.00%"
"05/09/2014","1,289.33","1,289.50","1,294.90","1,285.64","","-0.02%"
"05/12/2014","1,295.80","1,289.20","1,304.30","1,280.10","","0.50%"
"05/13/2014","1,293.35","1,295.91","1,299.21","1,289.25","","-0.19%"
"05/14/2014","1,305.60","1,294.46","1,309.40","1,291.79","","0.95%"
"05/15/2014","1,296.35","1,305.45","1,307.35","1,291.15","","-0.71%"
"05/16/2014","1,293.70","1,296.61","1,298.76","1,287.85","","-0.20%"
"05/19/2014","1,291.95","1,293.42","1,305.25","1,289.66","","-0.14%"
"05/20/2014","1,294.25","1,292.15","1,297.05","1,286.15","","0.18%"
"05/21/2014","1,291.85","1,294.15","1,296.60","1,283.45","","-0.19%"
"05/22/2014","1,293.85","1,292.04","1,303.85","1,290.05","","0.15%"
"05/23/2014","1,293.11","1,294.04","1,295.95","1,287.99","","-0.06%"
"05/26/2014","1,293.05","1,292.71","1,294.41","1,290.91","","0.00%"
"05/27/2014","1,263.70","1,292.95","1,293.70","1,263.50","","-2.27%"
"05/28/2014","1,258.50","1,263.70","1,267.69","1,256.02","","-0.41%"
"05/29/2014","1,256.05","1,258.79","1,260.50","1,251.55","","-0.19%"
"05/30/2014","1,251.05","1,256.00","1,260.46","1,242.35","","-0.40%"
"06/02/2014","1,244.35","1,250.89","1,250.89","1,241.04","","-0.54%"
"06/03/2014","1,244.65","1,244.39","1,248.15","1,241.06","","0.02%"
"06/04/2014","1,243.80","1,245.24","1,250.00","1,243.50","","-0.07%"
"06/05/2014","1,253.60","1,243.80","1,256.81","1,241.21","","0.79%"
"06/06/2014","1,252.73","1,253.69","1,258.00","1,246.31","","-0.07%"
"06/09/2014","1,252.08","1,253.79","1,257.70","1,251.76","","-0.05%"
"06/10/2014","1,260.80","1,252.15","1,263.31","1,250.21","","0.70%"
"06/11/2014","1,260.74","1,260.49","1,265.50","1,258.00","","0.00%"
"06/12/2014","1,273.36","1,261.49","1,275.00","1,260.05","","1.00%"
"06/13/2014","1,277.00","1,273.69","1,278.20","1,271.00","","0.29%"
"06/16/2014","1,271.60","1,277.06","1,285.16","1,270.51","","-0.42%"
"06/17/2014","1,271.50","1,271.65","1,273.56","1,259.16","","-0.01%"
"06/18/2014","1,278.40","1,271.30","1,280.00","1,266.96","","0.54%"
"06/19/2014","1,320.10","1,278.44","1,322.10","1,276.01","","3.26%"
"06/20/2014","1,314.82","1,320.20","1,322.40","1,306.75","","-0.40%"
"06/23/2014","1,318.10","1,313.70","1,318.61","1,309.91","","0.25%"
"06/24/2014","1,318.30","1,318.54","1,326.60","1,314.15","","0.02%"
"06/25/2014","1,319.50","1,318.74","1,325.15","1,310.80","","0.09%"
"06/26/2014","1,317.95","1,318.65","1,320.15","1,306.25","","-0.12%"
"06/27/2014","1,315.35","1,317.91","1,322.31","1,312.76","","-0.20%"
"06/30/2014","1,327.50","1,315.80","1,329.41","1,310.21","","0.92%"
"07/01/2014","1,325.75","1,327.15","1,332.41","1,323.72","","-0.13%"
"07/02/2014","1,327.45","1,325.58","1,332.21","1,321.32","","0.13%"
"07/03/2014","1,319.80","1,327.70","1,327.70","1,309.95","","-0.58%"
"07/04/2014","1,320.55","1,320.29","1,323.80","1,318.80","","0.06%"
"07/07/2014","1,320.20","1,320.16","1,320.30","1,311.90","","-0.03%"
"07/08/2014","1,318.95","1,319.75","1,325.35","1,313.45","","-0.09%"
"07/09/2014","1,326.70","1,319.69","1,332.69","1,318.50","","0.59%"
"07/10/2014","1,335.55","1,319.34","1,345.65","1,319.34","","0.67%"
"07/11/2014","1,338.15","1,335.81","1,339.54","1,333.87","","0.19%"
"07/14/2014","1,307.15","1,338.45","1,339.71","1,303.21","","-2.32%"
"07/15/2014","1,294.45","1,306.85","1,314.25","1,292.05","","-0.97%"
"07/16/2014","1,299.37","1,294.40","1,304.40","1,292.90","","0.38%"
"07/17/2014","1,318.25","1,300.24","1,324.65","1,297.85","","1.45%"
"07/18/2014","1,310.90","1,318.70","1,324.75","1,304.57","","-0.56%"
"07/21/2014","1,311.90","1,311.05","1,318.51","1,307.01","","0.08%"
"07/22/2014","1,307.35","1,311.89","1,315.20","1,301.75","","-0.35%"
"07/23/2014","1,304.15","1,307.70","1,311.31","1,302.61","","-0.24%"
"07/24/2014","1,293.35","1,304.14","1,305.35","1,287.81","","-0.83%"
"07/25/2014","1,308.05","1,294.00","1,308.50","1,290.16","","1.14%"
"07/28/2014","1,304.25","1,308.25","1,309.46","1,301.42","","-0.29%"
"07/29/2014","1,298.75","1,304.59","1,312.75","1,295.85","","-0.42%"
"07/30/2014","1,295.05","1,298.94","1,302.76","1,291.85","","-0.28%"
"07/31/2014","1,282.35","1,294.86","1,297.56","1,281.02","","-0.98%"
"08/01/2014","1,294.10","1,282.24","1,297.20","1,280.90","","0.92%"
"08/04/2014","1,288.35","1,293.98","1,295.81","1,286.17","","-0.44%"
"08/05/2014","1,288.00","1,287.91","1,293.66","1,282.56","","-0.03%"
"08/06/2014","1,306.25","1,288.05","1,309.86","1,287.46","","1.42%"
"08/07/2014","1,313.55","1,305.89","1,314.75","1,302.11","","0.56%"
"08/08/2014","1,309.60","1,313.50","1,322.86","1,306.16","","-0.30%"
"08/11/2014","1,308.10","1,309.35","1,311.66","1,304.96","","-0.11%"
"08/12/2014","1,308.60","1,307.90","1,317.86","1,305.46","","0.04%"
"08/13/2014","1,312.86","1,308.69","1,315.60","1,304.90","","0.33%"
"08/14/2014","1,313.24","1,312.86","1,319.60","1,309.19","","0.03%"
"08/15/2014","1,304.60","1,312.95","1,315.41","1,292.61","","-0.66%"
"08/18/2014","1,297.46","1,303.91","1,304.07","1,295.72","","-0.55%"
"08/19/2014","1,295.50","1,297.65","1,302.61","1,293.96","","-0.15%"
"08/20/2014","1,292.15","1,295.60","1,297.91","1,288.04","","-0.26%"
"08/21/2014","1,277.25","1,291.80","1,291.80","1,273.32","","-1.15%"
"08/22/2014","1,281.23","1,276.64","1,283.50","1,274.49","","0.31%"
"08/25/2014","1,276.60","1,279.67","1,281.06","1,274.42","","-0.36%"
"08/26/2014","1,280.90","1,276.55","1,291.06","1,275.50","","0.34%"
"08/27/2014","1,282.95","1,281.09","1,288.00","1,280.40","","0.16%"
"08/28/2014","1,290.00","1,282.75","1,296.76","1,283.02","","0.55%"
"08/29/2014","1,287.57","1,290.29","1,291.80","1,283.66","","-0.19%"
"09/01/2014","1,287.30","1,287.05","1,290.36","1,282.80","","-0.02%"
"09/02/2014","1,265.90","1,287.59","1,288.10","1,262.92","","-1.66%"
"09/03/2014","1,269.07","1,266.14","1,271.80","1,261.69","","0.25%"
"09/04/2014","1,261.10","1,268.80","1,276.76","1,260.26","","-0.63%"
"09/05/2014","1,268.85","1,260.96","1,273.71","1,257.16","","0.61%"
"09/08/2014","1,255.70","1,268.75","1,271.85","1,251.50","","-1.04%"
"09/09/2014","1,256.20","1,255.43","1,258.25","1,247.41","","0.04%"
"09/10/2014","1,248.75","1,256.19","1,258.15","1,243.91","","-0.59%"
"09/11/2014","1,240.75","1,248.68","1,250.46","1,234.97","","-0.64%"
"09/12/2014","1,228.63","1,240.59","1,242.04","1,227.75","","-0.98%"
"09/15/2014","1,233.00","1,228.40","1,238.56","1,225.56","","0.36%"
"09/16/2014","1,235.20","1,233.10","1,242.16","1,231.92","","0.18%"
"09/17/2014","1,223.25","1,234.95","1,239.46","1,221.67","","-0.97%"
"09/18/2014","1,225.45","1,223.20","1,228.06","1,216.27","","0.18%"
"09/19/2014","1,216.45","1,225.50","1,228.86","1,213.87","","-0.73%"
"09/22/2014","1,215.05","1,216.54","1,220.70","1,208.72","","-0.12%"
"09/23/2014","1,222.95","1,215.30","1,235.06","1,214.11","","0.65%"
"09/24/2014","1,217.05","1,222.81","1,226.16","1,215.96","","-0.48%"
"09/25/2014","1,222.62","1,217.02","1,224.88","1,207.03","","0.46%"
"09/26/2014","1,219.51","1,222.59","1,230.50","1,212.54","","-0.25%"
"09/29/2014","1,215.95","1,219.20","1,223.76","1,214.78","","-0.29%"
"09/30/2014","1,209.24","1,216.24","1,219.96","1,204.90","","-0.55%"
"10/01/2014","1,213.65","1,209.00","1,219.66","1,204.75","","0.36%"
"10/02/2014","1,213.50","1,213.34","1,221.84","1,208.69","","-0.01%"
"10/03/2014","1,191.20","1,213.84","1,215.90","1,190.14","","-1.84%"
"10/06/2014","1,207.15","1,191.79","1,209.20","1,183.96","","1.34%"
"10/07/2014","1,209.00","1,207.15","1,213.06","1,202.91","","0.15%"
"10/08/2014","1,221.70","1,209.39","1,223.84","1,205.12","","1.05%"
"10/09/2014","1,224.15","1,221.84","1,233.60","1,219.15","","0.20%"
"10/10/2014","1,223.48","1,224.49","1,225.84","1,217.60","","-0.05%"
"10/13/2014","1,237.15","1,223.54","1,237.65","1,223.34","","1.12%"
"10/14/2014","1,232.75","1,237.08","1,238.30","1,231.25","","-0.36%"
"10/15/2014","1,241.07","1,233.65","1,249.80","1,222.17","","0.67%"
"10/16/2014","1,239.10","1,241.67","1,245.60","1,235.75","","-0.16%"
"10/17/2014","1,238.19","1,239.69","1,242.30","1,231.99","","-0.07%"
"10/20/2014","1,246.60","1,238.54","1,248.94","1,234.70","","0.68%"
"10/21/2014","1,249.30","1,246.99","1,255.60","1,245.40","","0.22%"
"10/22/2014","1,241.03","1,249.57","1,250.08","1,240.66","","-0.66%"
"10/23/2014","1,232.15","1,240.85","1,244.96","1,226.43","","-0.72%"
"10/24/2014","1,231.46","1,232.59","1,234.70","1,229.10","","-0.06%"
"10/27/2014","1,225.40","1,231.50","1,232.26","1,225.06","","-0.49%"
"10/28/2014","1,228.40","1,225.76","1,235.81","1,222.90","","0.24%"
"10/29/2014","1,211.80","1,228.21","1,230.86","1,208.52","","-1.35%"
"10/30/2014","1,198.90","1,211.50","1,216.76","1,195.96","","-1.06%"
"10/31/2014","1,174.42","1,198.91","1,203.30","1,161.75","","-2.04%"
"11/03/2014","1,165.35","1,173.76","1,174.17","1,162.17","","-0.77%"
"11/04/2014","1,168.30","1,165.55","1,174.30","1,164.00","","0.25%"
"11/05/2014","1,141.40","1,168.19","1,169.85","1,137.70","","-2.30%"
"11/06/2014","1,141.20","1,141.45","1,149.70","1,138.10","","-0.02%"
"11/07/2014","1,176.65","1,141.20","1,178.99","1,132.25","","3.11%"
"11/10/2014","1,150.60","1,179.41","1,179.41","1,147.45","","-2.21%"
"11/11/2014","1,164.80","1,150.65","1,173.60","1,146.32","","1.23%"
"11/12/2014","1,160.92","1,164.67","1,170.37","1,157.51","","-0.33%"
"11/13/2014","1,161.96","1,160.84","1,168.12","1,154.24","","0.09%"
"11/14/2014","1,188.25","1,162.09","1,193.74","1,147.04","","2.26%"
"11/17/2014","1,186.55","1,188.75","1,194.26","1,181.62","","-0.14%"
"11/18/2014","1,197.55","1,186.42","1,205.00","1,183.30","","0.93%"
"11/19/2014","1,183.30","1,197.57","1,202.77","1,175.97","","-1.19%"
"11/20/2014","1,193.75","1,183.36","1,197.31","1,176.87","","0.88%"
"11/21/2014","1,201.40","1,193.78","1,208.01","1,186.95","","0.64%"
"11/24/2014","1,197.40","1,201.53","1,204.24","1,192.85","","-0.33%"
"11/25/2014","1,201.19","1,197.55","1,203.40","1,190.80","","0.32%"
"11/26/2014","1,197.90","1,200.96","1,202.61","1,195.02","","-0.27%"
"11/27/2014","1,191.75","1,198.20","1,200.10","1,185.95","","-0.51%"
"11/28/2014","1,167.35","1,190.70","1,191.56","1,165.35","","-2.05%"
"12/01/2014","1,210.90","1,167.06","1,221.46","1,143.38","","3.73%"
"12/02/2014","1,199.01","1,210.74","1,213.05","1,192.32","","-0.98%"
"12/03/2014","1,209.64","1,199.01","1,214.95","1,194.65","","0.89%"
"12/04/2014","1,205.78","1,209.70","1,213.70","1,201.53","","-0.32%"
"12/05/2014","1,192.05","1,205.70","1,208.20","1,186.50","","-1.14%"
"12/08/2014","1,203.20","1,193.09","1,208.59","1,187.31","","0.94%"
"12/09/2014","1,230.85","1,203.64","1,238.55","1,199.45","","2.30%"
"12/10/2014","1,226.75","1,230.43","1,238.25","1,224.78","","-0.33%"
"12/11/2014","1,227.95","1,226.75","1,233.20","1,216.30","","0.10%"
"12/12/2014","1,222.60","1,227.99","1,228.38","1,215.98","","-0.44%"
"12/15/2014","1,192.60","1,222.25","1,224.24","1,190.97","","-2.45%"
"12/16/2014","1,196.60","1,192.59","1,221.79","1,188.80","","0.34%"
"12/17/2014","1,188.70","1,196.69","1,203.40","1,184.23","","-0.66%"
"12/18/2014","1,198.40","1,188.70","1,213.55","1,188.65","","0.82%"
"12/19/2014","1,195.95","1,198.55","1,202.10","1,193.90","","-0.20%"
"12/22/2014","1,175.05","1,195.33","1,202.18","1,170.56","","-1.75%"
"12/23/2014","1,175.68","1,175.03","1,185.49","1,172.59","","0.05%"
"12/24/2014","1,173.80","1,175.70","1,181.80","1,173.05","","-0.16%"
"12/26/2014","1,195.40","1,173.45","1,199.75","1,173.45","","1.84%"
"12/29/2014","1,183.10","1,195.71","1,197.79","1,179.35","","-1.03%"
"12/30/2014","1,200.24","1,183.37","1,210.29","1,180.89","","1.45%"
"12/31/2014","1,183.95","1,200.26","1,204.00","1,179.55","","-1.36%"
"01/01/2015","1,181.97","1,183.78","1,184.53","1,181.97","","-0.17%"
"01/02/2015","1,189.18","1,182.70","1,194.60","1,168.75","","0.61%"
"01/05/2015","1,204.45","1,189.34","1,208.15","1,183.45","","1.28%"
"01/06/2015","1,219.20","1,204.85","1,223.15","1,201.85","","1.22%"
"01/07/2015","1,210.80","1,219.55","1,219.85","1,209.20","","-0.69%"
"01/08/2015","1,208.98","1,210.51","1,216.65","1,204.67","","-0.15%"
"01/09/2015","1,223.40","1,209.65","1,224.00","1,207.45","","1.19%"
"01/12/2015","1,233.64","1,223.00","1,236.29","1,218.56","","0.84%"
"01/13/2015","1,230.88","1,233.62","1,244.12","1,227.53","","-0.22%"
"01/14/2015","1,229.95","1,230.76","1,244.40","1,224.95","","-0.08%"
"01/15/2015","1,261.64","1,229.95","1,266.59","1,226.18","","2.58%"
"01/16/2015","1,280.30","1,262.05","1,281.99","1,255.37","","1.48%"
"01/19/2015","1,277.08","1,279.67","1,281.63","1,272.22","","-0.25%"
"01/20/2015","1,293.94","1,276.54","1,297.23","1,274.09","","1.32%"
"01/21/2015","1,293.44","1,293.64","1,305.38","1,285.59","","-0.04%"
"01/22/2015","1,301.73","1,293.20","1,306.70","1,279.55","","0.64%"
"01/23/2015","1,294.55","1,301.38","1,302.90","1,284.66","","-0.55%"
"01/26/2015","1,281.24","1,293.68","1,299.14","1,276.14","","-1.03%"
"01/27/2015","1,292.35","1,281.08","1,297.77","1,272.58","","0.87%"
"01/28/2015","1,285.10","1,292.35","1,294.55","1,281.50","","-0.56%"
"01/29/2015","1,257.25","1,285.35","1,286.25","1,252.61","","-2.17%"
"01/30/2015","1,283.55","1,257.61","1,285.35","1,257.25","","2.09%"
"02/02/2015","1,275.44","1,281.81","1,283.85","1,266.93","","-0.63%"
"02/03/2015","1,260.20","1,275.40","1,285.59","1,255.70","","-1.19%"
"02/04/2015","1,270.05","1,260.25","1,272.20","1,256.85","","0.78%"
"02/05/2015","1,264.70","1,269.90","1,274.00","1,256.52","","-0.42%"
"02/06/2015","1,233.72","1,264.82","1,269.30","1,228.75","","-2.45%"
"02/09/2015","1,239.68","1,235.18","1,244.35","1,234.54","","0.48%"
"02/10/2015","1,234.00","1,239.55","1,246.00","1,230.70","","-0.46%"
"02/11/2015","1,219.16","1,233.75","1,239.30","1,218.26","","-1.20%"
"02/12/2015","1,222.50","1,218.73","1,232.90","1,216.75","","0.27%"
"02/13/2015","1,229.70","1,222.38","1,235.70","1,221.01","","0.59%"
"02/16/2015","1,231.47","1,228.58","1,236.88","1,228.01","","0.14%"
"02/17/2015","1,209.40","1,231.05","1,234.15","1,203.70","","-1.79%"
"02/18/2015","1,212.99","1,209.41","1,212.99","1,197.95","","0.30%"
"02/19/2015","1,207.45","1,212.70","1,223.50","1,205.40","","-0.46%"
"02/20/2015","1,202.39","1,207.41","1,215.39","1,198.43","","-0.42%"
"02/23/2015","1,201.92","1,201.89","1,210.70","1,191.51","","-0.04%"
"02/24/2015","1,199.89","1,201.71","1,204.60","1,191.30","","-0.17%"
"02/25/2015","1,204.80","1,199.55","1,212.20","1,199.50","","0.41%"
"02/26/2015","1,209.05","1,205.16","1,220.75","1,203.95","","0.35%"
"02/27/2015","1,213.15","1,209.45","1,219.90","1,204.65","","0.34%"
"03/02/2015","1,207.10","1,213.80","1,223.60","1,204.60","","-0.50%"
"03/03/2015","1,203.80","1,207.19","1,215.09","1,195.39","","-0.27%"
"03/04/2015","1,199.85","1,203.75","1,209.40","1,198.25","","-0.33%"
"03/05/2015","1,198.60","1,199.75","1,209.70","1,196.40","","-0.10%"
"03/06/2015","1,167.21","1,198.65","1,201.29","1,163.94","","-2.62%"
"03/09/2015","1,167.30","1,168.65","1,176.15","1,166.15","","0.01%"
"03/10/2015","1,161.93","1,167.10","1,171.35","1,156.35","","-0.46%"
"03/11/2015","1,154.80","1,162.15","1,165.95","1,147.85","","-0.61%"
"03/12/2015","1,153.70","1,154.60","1,166.70","1,148.90","","-0.10%"
